act_id,Act_Name,Date_Birth,BPlace,Img,WikiLink
365, Lee Sung Kyung,1991,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/3/3c/%EC%9D%B4%EC%84%B1%EA%B2%BD_Lee_Sung-kyung_in_2022.jpg/250px-%EC%9D%B4%EC%84%B1%EA%B2%BD_Lee_Sung-kyung_in_2022.jpg,https://en.wikipedia.org/wiki/Lee_Sung-kyung
366,Kim Jung Hyun,1969,"Busan, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,https://en.wikipedia.org/wiki/Kim_Jung-hyun
367, Lee Yi Kyung,1985,"Seongnam, Gyeonggi, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/0/08/Lee_Yi-kyung_%EC%9D%B4%EC%9D%B4%EA%B2%BD_in_2022.png/220px-Lee_Yi-kyung_%EC%9D%B4%EC%9D%B4%EA%B2%BD_in_2022.png,https://en.wikipedia.org/wiki/Lee_Yi-kyung
368, Son Seung Won,1980,"Seoul, South Korea[1]",//upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/10px-OOjs_UI_icon_edit-ltr-progressive.svg.png,https://en.wikipedia.org/wiki/Son_Seung-won
369, Jung In Sun,1979,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/a/a0/191113_%EC%A0%95%EC%9D%B8%EC%84%A0_%281%29.jpg/220px-191113_%EC%A0%95%EC%9D%B8%EC%84%A0_%281%29.jpg,https://en.wikipedia.org/wiki/Jung_In-sun
370, Go Won Hee,1968,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/3/36/180702_%EA%B3%A0%EC%9B%90%ED%9D%AC.jpg/250px-180702_%EA%B3%A0%EC%9B%90%ED%9D%AC.jpg,https://en.wikipedia.org/wiki/Go_Won-hee
371, Lee Joo Woo,1978,"Anyang, Gyeonggi Province, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/b/b4/Ambox_important.svg/40px-Ambox_important.svg.png,https://en.wikipedia.org/wiki/Lee_Joo-woo
372,Joo Won,1988,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Joo_Won_in_May_2017.jpg/220px-Joo_Won_in_May_2017.jpg,https://en.wikipedia.org/wiki/Joo_Won
373, Jin Se Yeon,1981,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/b/b8/MBC_%EB%93%9C%EB%9D%BC%EB%A7%88_%27%EC%95%84%EC%9D%B4%ED%85%9C%27_%EC%A0%9C%EC%9E%91%EB%B0%9C%ED%91%9C%ED%9A%8C_%EC%A7%84%EC%84%B8%EC%97%B0_%281%29.jpg/220px-MBC_%EB%93%9C%EB%9D%BC%EB%A7%88_%27%EC%95%84%EC%9D%B4%ED%85%9C%27_%EC%A0%9C%EC%9E%91%EB%B0%9C%ED%91%9C%ED%9A%8C_%EC%A7%84%EC%84%B8%EC%97%B0_%281%29.jpg,https://en.wikipedia.org/wiki/Jin_Se-yeon
374, Park Ki Woong,1983,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/7/70/190717_%EB%B0%95%EA%B8%B0%EC%9B%85.jpg/220px-190717_%EB%B0%95%EA%B8%B0%EC%9B%85.jpg,https://en.wikipedia.org/wiki/Park_Ki-woong
375, Han Chae Ah,1982,"Gangneung, Gangwon Province, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Han_Chae-ah_from_acrofan.jpg/220px-Han_Chae-ah_from_acrofan.jpg,https://en.wikipedia.org/wiki/Han_Chae-ah
376, Shin Hyun Joon,1982,"Jecheon, North Chungcheong Province, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,https://en.wikipedia.org/wiki/Shin_Hyun-joon
377, Chun Ho Jin,1954,"Gwangju, South Korea[1]",//upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Chun_Ho-jin.2019.jpg/220px-Chun_Ho-jin.2019.jpg,https://en.wikipedia.org/wiki/Chun_Ho-jin
378,Jung Jae Young,1978,"Jamsil-dong, Songpa District, Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/4/44/Jung_Jae-young_at_Dec_2018.png/220px-Jung_Jae-young_at_Dec_2018.png,https://en.wikipedia.org/wiki/Jung_Jae-young
379, Jung Yoo Mi,1987,"Yeongdeungpo-gu, Seoul, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,https://en.wikipedia.org/wiki/Jung_Yoo-mi
380, Oh Man Suk,1974,"Seoul, South Korea",None,None
381, Noh Min Woo,1990,"Seoul, South Korea",None,None
382, Kang Seung Hyun,1978,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Hyoni_Kang.jpg/220px-Hyoni_Kang.jpg,https://en.wikipedia.org/wiki/Kang_Seung-hyun
383, Park Jun Gyu,1973,"Yongin, Gyeonggi Province, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/10px-OOjs_UI_icon_edit-ltr-progressive.svg.png,https://en.wikipedia.org/wiki/Park_Jun-gyu
384,Lee Young Ae,1984,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/8/85/Lee_Young-ae_in_2017.jpg/220px-Lee_Young-ae_in_2017.jpg,https://en.wikipedia.org/wiki/Lee_Young-ae
385, Ji Jin Hee,1993,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/4/49/190701_%EC%A7%80%EC%A7%84%ED%9D%AC.jpg/220px-190701_%EC%A7%80%EC%A7%84%ED%9D%AC.jpg,https://en.wikipedia.org/wiki/Ji_Jin-hee
386, Hong Ri Na,1992,"Gwangju, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/b/b4/Ambox_important.svg/40px-Ambox_important.svg.png,https://en.wikipedia.org/wiki/Hong_Ri-na
387, Im Ho,1988,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/b/b4/Ambox_important.svg/40px-Ambox_important.svg.png,https://en.wikipedia.org/wiki/Im_Ho
388, Yang  Mi Kyung,1994,"Seoul, South Korea[1]",//upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Ymk_may_queen1.jpg/220px-Ymk_may_queen1.jpg,https://en.wikipedia.org/wiki/Yang_Mi-kyung
389, Kyeon Mi Ri,1987,"Busan, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/1/10/Kyeon_Mi-Ri.jpg/220px-Kyeon_Mi-Ri.jpg,https://en.wikipedia.org/wiki/Kyeon_Mi-ri
390,Kim Yeong Cheol,1983,"Yeongdo-gu, Busan, South Korea[1][2]",//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,https://en.wikipedia.org/wiki/Kim_Yeong-cheol
391, Kim Hae Sook,1995,"Incheon, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Kim_Hae-sook.2019.jpg/220px-Kim_Hae-sook.2019.jpg,https://en.wikipedia.org/wiki/Kim_Hae-sook
392, Ryu Soo Young,1995,None,//upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Ryu_Su-young_in_Feb_2019.png/220px-Ryu_Su-young_in_Feb_2019.png,https://en.wikipedia.org/wiki/Ryu_Soo-young
393, Lee Yoo Ri,1976,"Yangcheon District, Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Lee_Yoo-ri_at_Aug_2018.png/220px-Lee_Yoo-ri_at_Aug_2018.png,https://en.wikipedia.org/wiki/Lee_Yoo-ri
394, Lee Joon,1994,"Yangpyeong County, Gyeonggi Province, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Lee_Joon.jpg/220px-Lee_Joon.jpg,https://en.wikipedia.org/wiki/Lee_Joon
395, Jung So Min,1994,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Jung_So-min_at_JIMFF_2022.png/250px-Jung_So-min_at_JIMFF_2022.png,https://en.wikipedia.org/wiki/Jung_So-min
396,Kim Sun Ah,1985,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/2/27/%27%EB%A7%A4%EB%A0%A5%EB%A7%8C%EC%A0%90_%EC%95%88%EC%88%9C%EC%A7%84%27_%EA%B9%80%EC%84%A0%EC%95%84%2C_%EC%82%AC%EB%9E%91%EC%8A%A4%EB%9F%AC%EC%9A%B4_%EC%86%90%ED%82%A4%EC%8A%A4_-Kim_Sun-a_%28%EB%94%94%ED%8C%A8%EC%A7%A4%29_01.png/220px-%27%EB%A7%A4%EB%A0%A5%EB%A7%8C%EC%A0%90_%EC%95%88%EC%88%9C%EC%A7%84%27_%EA%B9%80%EC%84%A0%EC%95%84%2C_%EC%82%AC%EB%9E%91%EC%8A%A4%EB%9F%AC%EC%9A%B4_%EC%86%90%ED%82%A4%EC%8A%A4_-Kim_Sun-a_%28%EB%94%94%ED%8C%A8%EC%A7%A4%29_01.png,https://en.wikipedia.org/wiki/Kim_Sun-ah
397, Lee Yi Kyung,1984,"Taepyeong-dong, Jung-gu, Daejeon, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/0/08/Lee_Yi-kyung_%EC%9D%B4%EC%9D%B4%EA%B2%BD_in_2022.png/220px-Lee_Yi-kyung_%EC%9D%B4%EC%9D%B4%EA%B2%BD_in_2022.png,https://en.wikipedia.org/wiki/Lee_Yi-kyung
398, Nam Gyu Ri,1965,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Translation_to_english_arrow.svg/50px-Translation_to_english_arrow.svg.png,https://en.wikipedia.org/wiki/Nam_Gyu-ri
399, N,1968,South Korea,//upload.wikimedia.org/wikipedia/en/thumb/1/1b/Semi-protection-shackle.svg/20px-Semi-protection-shackle.svg.png,https://en.wikipedia.org/wiki/N
400, Joo Seok Tae,1995,"Seoul, South Korea",None,None
401, Na Young Hee,None,"Cheonan, South Chungcheong Province, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/10px-OOjs_UI_icon_edit-ltr-progressive.svg.png,https://en.wikipedia.org/wiki/Na_Young-hee
402,Jang Na Ra,1979,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/3/34/%EC%9E%A5%EB%82%98%EB%9D%BC_%28Jang_Na-ra%29_%EB%8C%80%EB%B0%95%EB%B6%80%EB%8F%99%EC%82%B0.jpg/220px-%EC%9E%A5%EB%82%98%EB%9D%BC_%28Jang_Na-ra%29_%EB%8C%80%EB%B0%95%EB%B6%80%EB%8F%99%EC%82%B0.jpg,https://en.wikipedia.org/wiki/Jang_Na-ra
403, Son Ho Jun,1949,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/1/17/Son_Ho-joon_in_Feb_2019.png/220px-Son_Ho-joon_in_Feb_2019.png,https://en.wikipedia.org/wiki/Son_Ho-jun
404, Heo Jung Min,1994,None,//upload.wikimedia.org/wikipedia/commons/a/af/Huh_Jung-Min_from_acrofan.jpg,https://en.wikipedia.org/wiki/Heo_Jung-min
405, Han Bo Reum,1971,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/2/2f/%EC%A0%9C19%ED%9A%8C_%EB%B6%80%EC%B2%9C%EA%B5%AD%EC%A0%9C%ED%8C%90%ED%83%80%EC%8A%A4%ED%8B%B1%EC%98%81%ED%99%94%EC%A0%9C_%EB%A0%88%EB%93%9C%EC%B9%B4%ED%8E%AB_part.3_10.jpg/220px-%EC%A0%9C19%ED%9A%8C_%EB%B6%80%EC%B2%9C%EA%B5%AD%EC%A0%9C%ED%8C%90%ED%83%80%EC%8A%A4%ED%8B%B1%EC%98%81%ED%99%94%EC%A0%9C_%EB%A0%88%EB%93%9C%EC%B9%B4%ED%8E%AB_part.3_10.jpg,https://en.wikipedia.org/wiki/Han_Bo-reum
406, Jang Ki Yong,1983,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Jang_Ki-yong_at_55th_Baeksang_Arts_Awards_%281%29.jpg/220px-Jang_Ki-yong_at_55th_Baeksang_Arts_Awards_%281%29.jpg,https://en.wikipedia.org/wiki/Jang_Ki-yong
407, Go Bo Gyeol,1989,"Suwon, Gyeonggi, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/d/d8/160817_%EC%98%81%ED%99%94_%27%EA%B7%B8%EB%9E%9C%EB%93%9C_%ED%8C%8C%EB%8D%94%27_%EC%96%B8%EB%A1%A0%EC%8B%9C%EC%82%AC%ED%9A%8C_%EA%B3%A0%EB%B3%B4%EA%B2%B0.jpg/220px-160817_%EC%98%81%ED%99%94_%27%EA%B7%B8%EB%9E%9C%EB%93%9C_%ED%8C%8C%EB%8D%94%27_%EC%96%B8%EB%A1%A0%EC%8B%9C%EC%82%AC%ED%9A%8C_%EA%B3%A0%EB%B3%B4%EA%B2%B0.jpg,https://en.wikipedia.org/wiki/Go_Bo-gyeol
408,Namkoong Min,1964,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/3/31/2017_%EB%B6%80%EC%B2%9C%EA%B5%AD%EC%A0%9C%ED%8C%90%ED%83%80%EC%8A%A4%ED%8B%B1%EC%98%81%ED%99%94%EC%A0%9C%28BIFAN%29_%EB%A0%88%EB%93%9C%EC%B9%B4%ED%8E%AB_%2834%29.jpg/220px-2017_%EB%B6%80%EC%B2%9C%EA%B5%AD%EC%A0%9C%ED%8C%90%ED%83%80%EC%8A%A4%ED%8B%B1%EC%98%81%ED%99%94%EC%A0%9C%28BIFAN%29_%EB%A0%88%EB%93%9C%EC%B9%B4%ED%8E%AB_%2834%29.jpg,https://en.wikipedia.org/wiki/Namkoong_Min
409, Nam Sang Mi,1986,"Wando County, South Jeolla, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/b/b6/190214_%EB%82%A8%EC%83%81%EB%AF%B8_%281%29.jpg/220px-190214_%EB%82%A8%EC%83%81%EB%AF%B8_%281%29.jpg,https://en.wikipedia.org/wiki/Nam_Sang-mi
410, Lee Jun Ho,1991,"New Delhi, India",//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,https://en.wikipedia.org/wiki/Lee_Jun-ho
411, Jung Hye Sung,1981,"Seongnam, Gyeonggi-do, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/5/59/190208_%EC%98%A5%EC%88%98%EC%88%98_%EC%98%A4%EB%A6%AC%EC%A7%80%EB%84%90_%27%EB%84%88_%EB%AF%B8%EC%9B%8C%21_%EC%A4%84%EB%A6%AC%EC%97%A3%27_%EC%A0%9C%EC%9E%91%EB%B0%9C%ED%91%9C%ED%9A%8C_%EC%A0%95%ED%98%9C%EC%84%B1.jpg/220px-190208_%EC%98%A5%EC%88%98%EC%88%98_%EC%98%A4%EB%A6%AC%EC%A7%80%EB%84%90_%27%EB%84%88_%EB%AF%B8%EC%9B%8C%21_%EC%A4%84%EB%A6%AC%EC%97%A3%27_%EC%A0%9C%EC%9E%91%EB%B0%9C%ED%91%9C%ED%9A%8C_%EC%A0%95%ED%98%9C%EC%84%B1.jpg,https://en.wikipedia.org/wiki/Jung_Hye-sung
412, Kim Won Hae,1989,"Gohan-eup, Jeongseon-gun, Gangwon Province, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Kim_Won-Hae_from_acrofan.jpg/220px-Kim_Won-Hae_from_acrofan.jpg,https://en.wikipedia.org/wiki/Kim_Won-hae
413, Kim Kang Hyun,None,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/0/09/Flag_of_South_Korea.svg/40px-Flag_of_South_Korea.svg.png,https://en.wikipedia.org/wiki/Kim_Kang-hyun
414,Jo Seung Woo,1978,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/4/40/150215_%EC%A7%80%ED%82%AC%EC%95%A4%ED%95%98%EC%9D%B4%EB%93%9C_1000%ED%9A%8C_%EB%AC%B4%EB%8C%80%EC%9D%B8%EC%82%AC_%EC%A1%B0%EC%8A%B9%EC%9A%B0.jpg/210px-150215_%EC%A7%80%ED%82%AC%EC%95%A4%ED%95%98%EC%9D%B4%EB%93%9C_1000%ED%9A%8C_%EB%AC%B4%EB%8C%80%EC%9D%B8%EC%82%AC_%EC%A1%B0%EC%8A%B9%EC%9A%B0.jpg,https://en.wikipedia.org/wiki/Jo_Seung-woo
415, Bae Doo Na,1972,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Bae_Doona-190121%28cut%29.jpg/220px-Bae_Doona-190121%28cut%29.jpg,https://en.wikipedia.org/wiki/Bae_Doo-na
416, Jeon Hye Jin,1981,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,https://en.wikipedia.org/wiki/Jeon_Hye-jin
417, Choi Moo Sung,1994,"Incheon, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Choimoosung2019.png/220px-Choimoosung2019.png,https://en.wikipedia.org/wiki/Choi_Moo-sung
418, Lee Joon Hyuk,1991,"Ulsan, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,https://en.wikipedia.org/wiki/Lee_Joon-hyuk
419, Yoon Se Ah,1988,"Busan, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/c/c4/%28%EC%9A%B0%EB%A8%BC%EC%84%BC%EC%8A%A4_%EC%8A%A4%ED%83%80%29_2018%EB%85%84_2%EC%9B%94%ED%98%B8_%EC%9C%A4%EC%84%B8%EC%95%84_Yoon_Se-ah_02.png/220px-%28%EC%9A%B0%EB%A8%BC%EC%84%BC%EC%8A%A4_%EC%8A%A4%ED%83%80%29_2018%EB%85%84_2%EC%9B%94%ED%98%B8_%EC%9C%A4%EC%84%B8%EC%95%84_Yoon_Se-ah_02.png,https://en.wikipedia.org/wiki/Yoon_Se-ah
420,Kim Soo Hyun,1980,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Kim_Soo-hyun_in_June_2020.jpg/220px-Kim_Soo-hyun_in_June_2020.jpg,https://en.wikipedia.org/wiki/Kim_Soo-hyun
421, Jun Ji Hyun,1975,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/7/73/191112_%EC%A0%84%EC%A7%80%ED%98%84.jpg/200px-191112_%EC%A0%84%EC%A7%80%ED%98%84.jpg,https://en.wikipedia.org/wiki/Jun_Ji-hyun
422, Park Hae Jin,1975,"Busan, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Park_Hae-jin_in_Jan_2020.png/220px-Park_Hae-jin_in_Jan_2020.png,https://en.wikipedia.org/wiki/Park_Hae-jin
423, Yoo In Na,1972,None,//upload.wikimedia.org/wikipedia/commons/thumb/5/50/Yoo_In-Na_in_2019_%281%29.png/220px-Yoo_In-Na_in_2019_%281%29.png,https://en.wikipedia.org/wiki/Yoo_In-na
424, Shin Sung Rok,1945,"Cheonan, South Chungcheong Province, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/1/16/190603_%EC%8B%A0%EC%84%B1%EB%A1%9D.jpg/220px-190603_%EC%8B%A0%EC%84%B1%EB%A1%9D.jpg,https://en.wikipedia.org/wiki/Shin_Sung-rok
425, Kim Chang Wan,1980,"Cheongdam-dong, Gangnam District, Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Kim_Chang-wan_%28cropped%29.jpg/220px-Kim_Chang-wan_%28cropped%29.jpg,https://en.wikipedia.org/wiki/Kim_Chang-wan
426,Ha Ji Won,1977,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/4/42/%22%EB%88%88%EC%9B%83%EC%9D%8C%EC%97%90_%EC%8B%AC%EC%BF%B5%22...%ED%95%98%EC%A7%80%EC%9B%90%2C_%27%EB%B9%88%ED%8B%88%EC%97%86%EB%8A%94_%EB%AF%B8%EB%AA%A8%27.jpg/220px-%22%EB%88%88%EC%9B%83%EC%9D%8C%EC%97%90_%EC%8B%AC%EC%BF%B5%22...%ED%95%98%EC%A7%80%EC%9B%90%2C_%27%EB%B9%88%ED%8B%88%EC%97%86%EB%8A%94_%EB%AF%B8%EB%AA%A8%27.jpg,https://en.wikipedia.org/wiki/Ha_Ji-won
427, Ji Chang Wook,1987,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/c/c8/190920_%EC%A7%80%EC%B0%BD%EC%9A%B1_%281%29.jpg/220px-190920_%EC%A7%80%EC%B0%BD%EC%9A%B1_%281%29.jpg,https://en.wikipedia.org/wiki/Ji_Chang-wook
428, Joo Jin Mo,1984,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/e/e4/%28TV10%29_%EC%B5%9C%EC%A7%80%EC%9A%B0%EC%99%80_%EC%A3%BC%EC%A7%84%EB%AA%A8%EC%9D%98_%EC%99%84%EB%B2%BD%ED%95%9C_%EC%BC%80%EB%AF%B8_%EC%BA%90%EB%A6%AC%EC%96%B4%EB%A5%BC_%EB%81%84%EB%8A%94_%EC%97%AC%EC%9E%90_%EC%A0%9C%EC%9E%91%EB%B0%9C%ED%91%9C%ED%9A%8C_%EC%A3%BC%EC%A7%84%EB%AA%A8_55s.jpg/210px-%28TV10%29_%EC%B5%9C%EC%A7%80%EC%9A%B0%EC%99%80_%EC%A3%BC%EC%A7%84%EB%AA%A8%EC%9D%98_%EC%99%84%EB%B2%BD%ED%95%9C_%EC%BC%80%EB%AF%B8_%EC%BA%90%EB%A6%AC%EC%96%B4%EB%A5%BC_%EB%81%84%EB%8A%94_%EC%97%AC%EC%9E%90_%EC%A0%9C%EC%9E%91%EB%B0%9C%ED%91%9C%ED%9A%8C_%EC%A3%BC%EC%A7%84%EB%AA%A8_55s.jpg,https://en.wikipedia.org/wiki/Joo_Jin-mo
429, Baek Jin Hee,1957,"Anyang, Gyeonggi, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/7/75/2017%EB%85%84_Marie_Claire_Korea_%EB%B0%B1%EC%A7%84%ED%9D%AC_03_%28cropped%29.png/220px-2017%EB%85%84_Marie_Claire_Korea_%EB%B0%B1%EC%A7%84%ED%9D%AC_03_%28cropped%29.png,https://en.wikipedia.org/wiki/Baek_Jin-hee
430, Kim Ji Han,1963,"Ulsan, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/10px-OOjs_UI_icon_edit-ltr-progressive.svg.png,https://en.wikipedia.org/wiki/Kim_Ji-han
431, Kim Seo Hyung,1960,"Cheongju, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/8/86/Kimseohyung22.jpg/220px-Kimseohyung22.jpg,https://en.wikipedia.org/wiki/Kim_Seo-hyung
432,Han Ye Ri,None,"Busan, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/b/b4/20210922%E2%80%94Han_Ye-ri_%ED%95%9C%EC%98%88%EB%A6%AC%2C_interview%2C_Marie_Claire_Korea_screenshot_%2802m55s%29.jpg/220px-20210922%E2%80%94Han_Ye-ri_%ED%95%9C%EC%98%88%EB%A6%AC%2C_interview%2C_Marie_Claire_Korea_screenshot_%2802m55s%29.jpg,https://en.wikipedia.org/wiki/Han_Ye-ri
433, Ryu Hwa Young,1979,"Busan, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/1/19/2017_%EC%95%84%EC%8B%9C%EC%95%84_%EB%AA%A8%EB%8D%B8_%ED%8E%98%EC%8A%A4%ED%8B%B0%EB%B2%8C_%EB%A0%88%EB%93%9C%EC%B9%B4%ED%8E%AB_%2857%29.jpg/220px-2017_%EC%95%84%EC%8B%9C%EC%95%84_%EB%AA%A8%EB%8D%B8_%ED%8E%98%EC%8A%A4%ED%8B%B0%EB%B2%8C_%EB%A0%88%EB%93%9C%EC%B9%B4%ED%8E%AB_%2857%29.jpg,https://en.wikipedia.org/wiki/Ryu_Hwa-young
434, Park Eun Bin,1982,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/1/13/220906_Park_Eun_bin_Photoshoot_for_Marie_Claire_Korea.jpg/220px-220906_Park_Eun_bin_Photoshoot_for_Marie_Claire_Korea.jpg,https://en.wikipedia.org/wiki/Park_Eun-bin
435, Han Seung Yeon,1983,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/1/1f/20210908%E2%80%94Han_Seung-yeon_%ED%95%9C%EC%8A%B9%EC%97%B0%2C_photoshoot%2C_Marie_Claire_Korea_%2805m31s%29.jpg/220px-20210908%E2%80%94Han_Seung-yeon_%ED%95%9C%EC%8A%B9%EC%97%B0%2C_photoshoot%2C_Marie_Claire_Korea_%2805m31s%29.jpg,https://en.wikipedia.org/wiki/Han_Seung-yeon
436, Park Hye Soo,1990,"Seoul, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/3/36/Park_Hye-su_in_20200.27.png/220px-Park_Hye-su_in_20200.27.png,https://en.wikipedia.org/wiki/Park_Hye-soo
437, Yoon Park,1988,"Daegu, South Korea[2]",//upload.wikimedia.org/wikipedia/commons/thumb/7/72/191231_Yoon_Park.jpg/220px-191231_Yoon_Park.jpg,https://en.wikipedia.org/wiki/Yoon_Park
438,Hwang Jung Eum,1992,South Korea,//upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Hwang_Jung-Eum.jpg/220px-Hwang_Jung-Eum.jpg,https://en.wikipedia.org/wiki/Hwang_Jung-eum
439, Yook Sung Jae,1966,"Nonsan, South Chungcheong Province, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/7/71/Yook_Sung-jae_at_Cable_TV_Awards_in_March_2017_%288%29.jpg/220px-Yook_Sung-jae_at_Cable_TV_Awards_in_March_2017_%288%29.jpg,https://en.wikipedia.org/wiki/Yook_Sung-jae
440, Choi Won Young,1974,South Korea,//upload.wikimedia.org/wikipedia/en/thumb/b/b4/Ambox_important.svg/40px-Ambox_important.svg.png,https://en.wikipedia.org/wiki/Choi_Won-young
441, Jung Da Eun,1965,"Seoul, South Korea[1]",//en.wikipedia.org/wiki/Special:CentralAutoLogin/start?type=1x1,https://en.wikipedia.org/wiki/Jung_Da-eun
442, Lee Joon Hyuk,1983,None,//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,https://en.wikipedia.org/wiki/Lee_Joon-hyuk
443, Na In Woo,1977,"Busan, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/9/98/2022_Na_In-woo_%EB%82%98%EC%9D%B8%EC%9A%B0_Jinxed_at_First_%283%29.jpg/220px-2022_Na_In-woo_%EB%82%98%EC%9D%B8%EC%9A%B0_Jinxed_at_First_%283%29.jpg,https://en.wikipedia.org/wiki/Na_In-woo
444,Jung Kyung Ho,1971,"Gunpo, Gyeonggi Province, South Korea",//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,https://en.wikipedia.org/wiki/Jung_Kyung-ho
445, Nam Gyu Ri,1971,"Jeonju, North Jeolla Province, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Translation_to_english_arrow.svg/50px-Translation_to_english_arrow.svg.png,https://en.wikipedia.org/wiki/Nam_Gyu-ri
446, Lee Jae Yoon,1979,"Anyang-si, Gyeonggi-do, South Korea",//upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Text_document_with_red_question_mark.svg/40px-Text_document_with_red_question_mark.svg.png,https://en.wikipedia.org/wiki/Lee_Jae-yoon
